SubjectID,chsev.fear.001_BOTTOM_X_ctx_rh_G_front_inf-Opercular,chsev.fear.001_BOTTOM_X_ctx_rh_G_Ins_lg_and_S_cent_ins,chsev.fear.001_BOTTOM_X_ctx_rh_Lat_Fis-post,chsev.fear.001_BOTTOM_X_ctx_rh_G_insular_short,chsev.fear.001_TOP_X_ctx_rh_G_Ins_lg_and_S_cent_ins,chsev.fear.001_BOTTOM_X_Right-Cerebral-White-Matter,chsev.fear.001_TOP_X_ctx_rh_G_insular_short,chsev.fear.001_BOTTOM_X_Right-Putamen,chsev.fear.001_TOP_X_ctx_rh_S_circular_insula_sup,chsev.fear.001_BOTTOM_X_Right-Pallidum,chsev.fear.001_TOP_X_ctx_rh_G_front_inf-Opercular,chsev.fear.001_TOP_X_ctx_rh_S_front_inf,chsev.fear.001_BOTTOM_X_ctx_rh_S_circular_insula_sup,chsev.fear.001_BOTTOM_X_ctx_rh_S_circular_insula_inf,chsev.fear.003_BOTTOM_X_Right-Cerebral-White-Matter,chsev.fear.002_PRECUNEOUS_X_Right-Cerebral-White-Matter,chsev.fear.002_PRECUNEOUS_X_ctx_rh_G_cingul-Post-ventral,chsev.fear.001_TOP_X_Right-Putamen,chsev.fear.002_PRECUNEOUS_X_Left-Cerebral-White-Matter,chsev.fear.002_PRECUNEOUS_X_ctx_lh_G_precuneus,chsev.fear.002_PRECUNEOUS_X_ctx_lh_G_cuneus,chsev.fear.002_PRECUNEOUS_X_ctx_rh_G_precuneus,chsev.fear.001_TOP_X_Right-Cerebral-White-Matter,chsev.fear.002_PRECUNEOUS_X_ctx_rh_S_parieto_occipital,chsev.fear.001_TOP_X_ctx_rh_S_precentral-inf-part,chsev.fear.002_PRECUNEOUS_X_ctx_rh_S_calcarine,chsev.fear.003_BOTTOM_X_ctx_rh_G_front_inf-Orbital,chsev.fear.003_BOTTOM_X_ctx_rh_G_front_inf-Triangul,chsev.fear.003_BOTTOM_X_ctx_rh_G_orbital,chsev.fear.003_BOTTOM_X_ctx_rh_S_front_inf,chsev.fear.004_X_ctx_lh_S_front_sup,chsev.fear.003_BOTTOM_X_ctx_rh_S_orbital_lateral,chsev.fear.004_X_ctx_lh_G_front_middle,chsev.fear.004_X_Left-Cerebral-White-Matter,eptot.fear_001_X_ctx_lh_G_cingul-Post-dorsal,eptot.fear_001_X_ctx_lh_G_precuneus,eptot.fear_001_X_ctx_lh_S_pericallosal,eptot.fear_001_X_ctx_lh_S_subparietal,eptot.fear_001_X_ctx_rh_G_precuneus,eptot.fear_001_X_ctx_rh_G_cingul-Post-dorsal,eptot.fear_001_X_ctx_rh_S_cingul-Marginalis,eptot.fear_001_X_ctx_rh_S_subparietal,eptot.fear_001_X_ctx_rh_S_pericallosal,eptot.fear_001_X_Left-Cerebral-White-Matter,eptot.fear_001_X_Right-Cerebral-White-Matter,eptot.fear_002_X_ctx_lh_G_and_S_cingul-Mid-Ant,eptot.fear_002_X_ctx_rh_G_and_S_cingul-Mid-Post,eptot.fear_002_X_ctx_rh_G_and_S_cingul-Mid-Ant,eptot.fear_002_X_ctx_lh_G_and_S_cingul-Mid-Post,eptot.fear_002_X_ctx_rh_S_pericallosal,eptot.fear_002_X_Left-Cerebral-White-Matter,eptot.fear_002_X_Right-Cerebral-White-Matter,gad_lead.fear_001_X_ctx_lh_G_insular_short,gad_lead.fear_001_X_ctx_lh_G_front_inf-Opercular,gad_lead.fear_001_X_ctx_lh_Lat_Fis-ant-Vertical,gad_lead.fear_001_X_ctx_lh_S_circular_insula_sup,gad_lead.fear_001_X_ctx_lh_S_front_inf,gad_lead.fear_001_X_Left-Cerebral-White-Matter,socanx_lead.fear_001_X_ctx_lh_G_front_sup,socanx_lead.fear_001_X_ctx_lh_G_front_middle,socanx_lead.fear_001_X_ctx_lh_G_precentral,socanx_lead.fear_002_X_Right-Cerebral-White-Matter,socanx_lead.fear_002_X_ctx_rh_S_precentral-sup-part,socanx_lead.fear_002_X_ctx_rh_G_precentral
1001_01,-0.7819119999999999,-1.1917790000000001,-1.560604,-1.381232,-2.393981,-0.586124,-2.129643,-0.79347,-1.7707560000000002,-0.420551,-1.3260889999999999,-1.323641,-2.18878,-0.522766,0.321683,0.202285,-0.9622649999999999,-1.775005,-0.067101,-0.388382,0.394948,0.032871,-1.5650709999999999,0.9647209999999999,-1.590376,0.986345,-0.959362,0.22632399999999997,-0.729579,0.45728100000000005,-1.551785,-0.29202100000000003,-1.276229,-1.7066259999999998,0.8993709999999999,0.8541770000000001,1.0009,0.44752200000000003,0.744502,0.594796,0.610916,0.299423,0.612923,0.9203469999999999,0.8542120000000001,-0.388848,0.9869110000000001,0.788718,0.717755,0.129195,0.564852,0.456272,-1.332937,-1.1684370000000002,-1.980845,-1.284122,-2.059231,-1.391952,-1.427742,-1.5529819999999999,-3.117826,-1.63574,-0.652763,-1.494119
1001_02,1.005191,0.5402060000000001,0.9724309999999999,1.538371,1.121756,1.046081,2.287051,0.990959,2.7690810000000003,1.666663,1.381959,-1.975364,0.9303969999999999,1.447244,-0.13684000000000002,2.224637,1.650586,0.5612739999999999,1.761738,1.603183,1.2574239999999999,1.947893,1.047195,2.9383220000000003,0.08180599999999999,2.395179,-0.910924,0.405499,-3.206032,0.967945,-1.0455969999999999,-1.158634,-1.018838,-1.265963,-1.30177,-0.72612,-1.007334,-0.784226,-0.8295030000000001,-1.23114,-1.019498,-1.211381,-0.9353889999999999,-0.945931,-1.169581,2.119034,1.7298939999999998,1.9371900000000002,1.8116729999999999,0.711447,0.991705,1.0338829999999999,-0.8243290000000001,-0.24699000000000002,-1.126865,-0.7667930000000001,-0.941527,-0.842376,0.9420940000000001,-2.025831,1.135765,0.5084569999999999,1.1133600000000001,0.646694
1001_03,-0.886236,-1.143686,-0.43444099999999997,-0.43877200000000005,-1.057376,0.005448,-0.5493020000000001,0.233384,-0.881605,0.382517,-0.581754,2.755544,-0.71394,-0.615779,-0.622256,0.030876,0.847829,0.139902,0.316703,0.057073,-0.267304,-0.301392,0.18643900000000002,0.11466099999999999,1.6740529999999998,0.21105,-0.36228299999999997,-0.43928900000000004,-1.0057459999999998,0.594063,-1.957381,-1.00621,-2.32534,-2.580686,-1.9859630000000001,-2.356426,-0.962369,-2.368084,-1.492702,-2.069014,-1.390888,-1.447945,-1.780517,-2.001052,-1.303863,0.409717,0.8103090000000001,0.9298649999999999,0.26713899999999996,0.464294,-0.209387,0.7376229999999999,-1.507351,-1.772676,-2.1052619999999997,-0.766748,0.014349,-0.519612,-1.349921,-0.84711,-1.339134,-0.23609499999999997,0.484947,-0.6760970000000001
1001_04,-0.592015,-2.503365,-1.810518,-1.12283,-1.993537,-1.129874,-1.256581,-1.027724,-0.9800760000000001,-1.087718,-0.572937,0.5395,-1.757063,-1.980795,-0.575701,0.506501,-0.48603900000000005,-0.529997,1.7126259999999998,1.1178569999999999,-0.261733,0.708466,-0.388396,0.083479,-0.184549,-0.446024,-0.5673819999999999,-1.168644,0.481407,-0.954226,2.342059,-0.171101,1.9946709999999999,2.08787,0.284696,0.61906,0.098087,0.575229,0.39079200000000003,0.433453,0.458805,0.44243000000000005,0.35989099999999996,0.180774,-0.105277,-1.8416720000000002,-0.195167,-0.777691,-0.8725700000000001,-0.54645,-0.330995,-0.6563260000000001,-2.077108,-1.427284,-1.1197780000000002,-1.985164,0.8534860000000001,-1.034433,-0.571386,0.210502,-1.3250950000000001,0.750825,1.086223,0.32425
1001_05,1.612809,-1.153745,-0.8903709999999999,1.120097,-0.938842,0.540515,0.323302,0.825808,0.632025,0.389612,1.1156629999999998,-0.7960470000000001,-1.1665590000000001,-0.17848699999999998,-0.620685,-0.538397,0.8587379999999999,1.3683459999999998,-0.22514699999999999,0.117147,1.565447,-0.480605,0.267517,-0.152669,-0.54023,0.42237600000000003,-1.716762,-1.348774,-3.353371,-0.46189300000000005,-2.0006619999999997,-1.724559,-2.3185740000000004,-1.870267,-1.8170549999999999,-1.8198419999999997,-0.9950319999999999,-1.572035,-0.902538,-2.187714,-0.299681,-1.1798879999999998,-1.6738400000000002,-1.158123,-1.011549,1.458874,1.474592,1.897359,1.255183,1.685057,0.8652850000000001,1.489952,-2.700891,0.128071,-0.780779,-0.7647,-2.2682700000000002,-0.794504,-2.121018,-3.3112220000000003,-1.382347,-1.0793190000000001,-0.791204,-1.1739760000000001
1001_06,0.897493,-0.790968,-0.5742079999999999,1.2106629999999998,-0.22423,0.5490649999999999,0.767989,0.189022,0.804614,0.705912,1.133345,0.987355,-0.268389,-0.12900999999999999,1.279554,1.6208069999999999,1.7022220000000001,0.390361,0.195445,0.6325,1.1657110000000002,1.55285,0.678512,0.8405040000000001,0.46605,0.959575,0.8736799999999999,2.004607,0.240814,0.959584,0.843326,0.9594799999999999,-0.45359700000000003,0.517529,0.378361,-0.285643,0.8357129999999999,-0.092771,-0.25698699999999997,0.08622300000000001,-0.381083,0.607248,0.166938,0.020497,0.157779,0.378276,0.600151,0.750532,0.510915,0.7052470000000001,-0.052264,0.296769,-0.552693,-0.806368,-0.519259,-1.116832,-0.42095600000000005,0.048114,0.140096,-0.148767,-1.816878,-2.436113,-1.501121,-1.835286
1001_07,0.121626,1.0798809999999999,0.9644469999999999,0.66062,1.1870209999999999,0.644373,0.765903,1.293734,0.729375,1.74321,0.563157,0.9767030000000001,1.101764,0.704562,-1.094196,-0.066691,-0.051151,1.265675,-0.7789590000000001,-0.79261,-0.9396120000000001,-0.276306,0.798211,-0.013137000000000001,1.152105,-0.148846,-1.636549,-0.664999,-2.140654,-0.749057,0.12195299999999999,-1.618154,-0.799431,-0.413681,-0.9717030000000001,0.277764,0.30369,0.8788549999999999,0.53674,-1.232227,0.403911,-0.794583,-0.081883,0.089039,-0.7086899999999999,2.0639119999999997,1.789771,1.900795,2.542306,1.784484,2.005888,1.3952879999999999,-0.42130500000000004,0.8201309999999999,0.744273,0.47439,-0.687775,-0.20526,0.8747379999999999,1.36384,0.748596,-0.139346,0.020999,-0.059577
1001_08,0.196979,1.051783,0.795562,0.22269299999999997,1.210119,-0.23864499999999997,0.63394,-0.45642,0.7565850000000001,-0.8528879999999999,0.5640109999999999,0.184592,1.157266,0.9026069999999999,-0.183386,0.5225420000000001,0.060712999999999996,-0.237414,-0.058448,-0.33104,-0.5816720000000001,0.459559,0.19859000000000002,-0.498039,-1.300266,-0.85021,-0.910744,-1.402615,-0.6971310000000001,-0.310803,-0.192683,-0.43431400000000003,1.2947629999999999,0.157402,-0.92769,-1.051083,-0.713495,-0.282362,-1.0108409999999999,-1.140516,-0.963568,-1.2990329999999999,-1.110388,-0.741371,-1.028032,0.12131900000000001,-0.001353,0.195822,0.19348800000000002,0.154342,0.51056,0.25816500000000003,-0.13073099999999999,0.306765,1.284735,1.373898,-0.048897,1.0866799999999999,1.51839,-0.625311,0.516491,0.905063,1.184083,0.846617
1001_09,-0.833992,0.9483530000000001,1.476016,0.381267,0.87203,1.161867,0.9544729999999999,1.279093,0.180355,1.0665229999999999,-0.41503100000000004,2.109166,1.158181,1.4753690000000002,0.998914,-1.9383119999999998,-1.39189,0.509304,-1.6973790000000002,-1.8028560000000002,-2.700629,-2.29945,1.206076,-2.867871,1.964543,-2.670048,1.7498939999999998,2.00541,-1.179953,1.6459849999999998,-1.597934,-0.102029,-0.059788,-0.905236,-1.0226389999999999,-2.0573919999999997,0.277862,-1.4478790000000001,-2.321942,-1.456962,-2.317554,-1.9957479999999999,-1.7531290000000002,-0.721882,-1.481562,0.04938,-0.962814,-1.1150209999999998,-0.182608,-0.22403,0.207407,-0.560268,-1.323487,0.030536,0.291497,-0.431267,-0.499576,-0.348856,-1.141721,-1.477978,0.383497,0.5580890000000001,0.68223,-0.302034
1001_10,-0.95199,-0.323499,0.280974,0.20716500000000002,-0.06852799999999999,1.337007,0.45951899999999996,1.14029,0.477261,1.0608790000000001,-0.015656,0.48579799999999995,0.08913,-0.136998,-1.05019,0.577381,1.26086,1.319959,-0.44401899999999994,0.211981,1.230093,0.579526,0.192728,0.34069299999999997,-0.21713600000000002,0.887913,-1.574347,-1.487034,-2.992485,-1.024576,0.5618810000000001,-1.8059470000000002,0.270704,0.670004,0.062299,-1.612,0.34143,-1.03471,-1.12392,-0.068939,-1.065541,-0.8745870000000001,1.358691,-0.722474,-0.5830810000000001,1.101181,-0.842925,0.055300999999999996,-0.177367,0.648464,-0.6443770000000001,-0.7018310000000001,-1.527439,-0.894817,-0.678313,-1.209768,-1.4858719999999999,-1.206107,0.375473,0.8767739999999999,0.868152,0.13428099999999998,0.7576229999999999,-0.184753
