SubjectID,chsev.fear.001_BOTTOM_X_ctx_rh_G_front_inf-Opercular,chsev.fear.001_BOTTOM_X_ctx_rh_G_Ins_lg_and_S_cent_ins,chsev.fear.001_BOTTOM_X_ctx_rh_Lat_Fis-post,chsev.fear.001_BOTTOM_X_ctx_rh_G_insular_short,chsev.fear.001_TOP_X_ctx_rh_G_Ins_lg_and_S_cent_ins,chsev.fear.001_BOTTOM_X_Right-Cerebral-White-Matter,chsev.fear.001_TOP_X_ctx_rh_G_insular_short,chsev.fear.001_BOTTOM_X_Right-Putamen,chsev.fear.001_TOP_X_ctx_rh_S_circular_insula_sup,chsev.fear.001_BOTTOM_X_Right-Pallidum,chsev.fear.001_TOP_X_ctx_rh_G_front_inf-Opercular,chsev.fear.001_TOP_X_ctx_rh_S_front_inf,chsev.fear.001_BOTTOM_X_ctx_rh_S_circular_insula_sup,chsev.fear.001_BOTTOM_X_ctx_rh_S_circular_insula_inf,chsev.fear.003_BOTTOM_X_Right-Cerebral-White-Matter,chsev.fear.002_PRECUNEOUS_X_Right-Cerebral-White-Matter,chsev.fear.002_PRECUNEOUS_X_ctx_rh_G_cingul-Post-ventral,chsev.fear.001_TOP_X_Right-Putamen,chsev.fear.002_PRECUNEOUS_X_Left-Cerebral-White-Matter,chsev.fear.002_PRECUNEOUS_X_ctx_lh_G_precuneus,chsev.fear.002_PRECUNEOUS_X_ctx_lh_G_cuneus,chsev.fear.002_PRECUNEOUS_X_ctx_rh_G_precuneus,chsev.fear.001_TOP_X_Right-Cerebral-White-Matter,chsev.fear.002_PRECUNEOUS_X_ctx_rh_S_parieto_occipital,chsev.fear.001_TOP_X_ctx_rh_S_precentral-inf-part,chsev.fear.002_PRECUNEOUS_X_ctx_rh_S_calcarine,chsev.fear.003_BOTTOM_X_ctx_rh_G_front_inf-Orbital,chsev.fear.003_BOTTOM_X_ctx_rh_G_front_inf-Triangul,chsev.fear.003_BOTTOM_X_ctx_rh_G_orbital,chsev.fear.003_BOTTOM_X_ctx_rh_S_front_inf,chsev.fear.004_X_ctx_lh_S_front_sup,chsev.fear.003_BOTTOM_X_ctx_rh_S_orbital_lateral,chsev.fear.004_X_ctx_lh_G_front_middle,chsev.fear.004_X_Left-Cerebral-White-Matter,eptot.fear_001_X_ctx_lh_G_cingul-Post-dorsal,eptot.fear_001_X_ctx_lh_G_precuneus,eptot.fear_001_X_ctx_lh_S_pericallosal,eptot.fear_001_X_ctx_lh_S_subparietal,eptot.fear_001_X_ctx_rh_G_precuneus,eptot.fear_001_X_ctx_rh_G_cingul-Post-dorsal,eptot.fear_001_X_ctx_rh_S_cingul-Marginalis,eptot.fear_001_X_ctx_rh_S_subparietal,eptot.fear_001_X_ctx_rh_S_pericallosal,eptot.fear_001_X_Left-Cerebral-White-Matter,eptot.fear_001_X_Right-Cerebral-White-Matter,eptot.fear_002_X_ctx_lh_G_and_S_cingul-Mid-Ant,eptot.fear_002_X_ctx_rh_G_and_S_cingul-Mid-Post,eptot.fear_002_X_ctx_rh_G_and_S_cingul-Mid-Ant,eptot.fear_002_X_ctx_lh_G_and_S_cingul-Mid-Post,eptot.fear_002_X_ctx_rh_S_pericallosal,eptot.fear_002_X_Left-Cerebral-White-Matter,eptot.fear_002_X_Right-Cerebral-White-Matter,gad_lead.fear_001_X_ctx_lh_G_insular_short,gad_lead.fear_001_X_ctx_lh_G_front_inf-Opercular,gad_lead.fear_001_X_ctx_lh_Lat_Fis-ant-Vertical,gad_lead.fear_001_X_ctx_lh_S_circular_insula_sup,gad_lead.fear_001_X_ctx_lh_S_front_inf,gad_lead.fear_001_X_Left-Cerebral-White-Matter,socanx_lead.fear_001_X_ctx_lh_G_front_sup,socanx_lead.fear_001_X_ctx_lh_G_front_middle,socanx_lead.fear_001_X_ctx_lh_G_precentral,socanx_lead.fear_002_X_Right-Cerebral-White-Matter,socanx_lead.fear_002_X_ctx_rh_S_precentral-sup-part,socanx_lead.fear_002_X_ctx_rh_G_precentral
1001_01,-0.783299,-0.796599,-1.099302,-0.252671,-0.8157760000000001,-0.32054299999999997,-0.613038,-0.256861,-1.106077,0.034118,-1.110399,0.182978,-1.626674,0.30381199999999997,-0.02139,0.178926,0.034288,-0.689941,0.013526,0.052443,0.624753,0.059777,-0.277204,0.636632,0.436356,0.414342,-1.52607,-0.60705,-1.686554,0.226713,-3.25783,-0.928673,-3.081808,-3.3924849999999998,-1.5907209999999998,-1.1314879999999998,-0.956465,-1.83925,-1.387882,-1.8264369999999999,-1.876946,-2.056723,-2.143268,-1.026775,-1.534712,0.27434400000000003,0.678189,0.130109,0.313704,-0.5218119999999999,-0.083977,0.554736,-0.077059,-2.799623,-2.52825,-1.631378,-1.8281720000000001,-0.952084,-1.6843270000000001,-2.4685490000000003,-1.730217,-1.23193,-0.07875800000000001,-2.040814
1001_02,2.443525,0.714056,0.549506,1.8130279999999999,0.9585819999999999,0.06640599999999999,1.273908,0.111034,1.584633,-0.112852,2.331833,0.906968,0.716324,0.973692,2.0375360000000002,1.377923,1.369726,-0.139241,0.449759,0.657219,1.4197899999999999,1.483036,1.315252,1.403727,1.190368,1.788397,-0.172862,0.609314,-0.22517399999999999,2.39993,-0.467134,0.824525,-0.204219,-0.398378,-1.943129,-2.834468,-1.558589,-1.484359,-1.6103610000000002,-1.6690459999999998,-1.56786,-1.3785290000000001,-1.700004,-1.526055,-1.37029,2.696749,0.5029939999999999,1.541403,1.481568,1.8278599999999998,0.442693,0.549363,-0.078818,0.189109,0.8560770000000001,1.762662,0.553493,1.25437,2.315239,1.341178,3.755818,2.0651509999999997,1.047325,3.23659
1001_03,-0.004721,-0.458812,0.44598999999999994,1.045439,0.253364,1.0051809999999999,0.5480079999999999,1.508709,-0.49876400000000004,1.664043,0.23941700000000002,1.9082189999999999,-0.317727,1.040055,-0.080549,-0.5887680000000001,0.708626,0.793167,-0.3237,-0.330721,-1.1614389999999999,-0.960859,0.088812,-0.28565300000000005,1.177818,0.15173599999999998,1.138227,0.482066,0.981141,0.431421,-1.7532740000000002,0.14396199999999998,-1.118463,-1.946651,-1.267009,-2.218379,-0.030541000000000002,-1.702018,-2.2829919999999997,-1.67472,-2.725952,-1.177503,-1.075609,-0.9376690000000001,-0.759372,-0.979567,-1.100594,-0.823023,-1.500253,-0.597753,-1.167306,-0.5681930000000001,-1.118209,-1.620577,-1.248514,-0.671454,0.185591,-1.183816,-1.965628,-0.9509,-1.697011,-0.97849,-0.72941,-1.38398
1001_04,-1.562532,-2.7680439999999997,-2.803903,-0.8018569999999999,-1.469552,-0.46868999999999994,-0.7911130000000001,0.393834,-1.4719149999999999,0.483599,-1.4711809999999998,0.037342,-1.762434,-2.4237849999999996,-0.9408989999999999,-1.022351,0.155647,0.345499,0.17611,-0.12576199999999998,-1.5809950000000002,-1.2519559999999998,-0.6791,-1.1431149999999999,-0.566199,-0.376814,-1.480595,-2.173821,-0.6827409999999999,-1.660106,0.749699,-0.868218,1.05854,0.62766,-1.01857,0.198078,0.136669,-0.56094,-0.7146140000000001,-1.098637,-1.152791,-1.3056510000000001,-1.485097,-0.756137,-1.3642299999999998,-1.65072,1.574913,-0.6505479999999999,-0.229307,-1.225092,0.330351,0.619035,-3.1016619999999997,-2.321965,-2.239837,-3.042078,-1.6772619999999998,-2.39824,-3.320099,-1.9514220000000002,-2.052731,-2.1097360000000003,-1.077597,-2.4439759999999997
1001_05,0.586413,-0.6522359999999999,-0.6739,0.595394,-0.336335,1.138636,0.411184,1.6417169999999999,0.197913,1.607844,0.025565,-1.416093,-0.487026,0.069566,0.405143,0.7492409999999999,1.9279700000000002,1.94155,0.792363,1.570294,3.115984,0.890941,-0.541291,1.346641,-1.154192,1.783786,-1.355842,-1.482117,-2.3660259999999997,0.46743999999999997,-0.041232,-0.7824409999999999,-0.471178,-0.147095,-1.391061,-1.7899740000000002,-0.107333,-1.632323,-1.4459520000000001,-2.051416,-1.305641,-1.614192,-1.006051,-1.099051,-1.493247,3.471676,0.8683559999999999,2.620256,1.56653,2.979135,1.1755879999999999,1.607801,-1.956755,0.873195,-0.8666440000000001,-0.777542,-1.563943,-0.7133510000000001,-1.6127280000000002,-2.0547619999999998,-0.269688,-0.506358,-0.42418900000000004,-0.136998
1001_06,-0.724232,-0.684845,-0.298209,-0.723123,-0.865936,0.133354,-0.8552870000000001,-0.783995,-0.037244,-0.777528,-0.090534,1.721703,0.22935999999999998,-1.017392,-0.125101,0.525375,0.51402,-0.324523,-0.023909,-0.256237,0.408864,0.41383100000000006,1.00476,0.260885,0.54945,0.20672,-2.18109,-0.701172,-0.796818,-0.39148499999999997,-0.555867,-0.9382729999999999,-1.3450389999999999,-0.641177,-0.21714899999999998,0.23960599999999999,0.21819699999999997,-0.403528,-1.254369,-0.529017,-1.242739,-0.3337,-0.8442649999999999,-0.53732,-0.335327,0.020984,0.008973,0.104307,0.154382,0.29548,-0.102072,0.114712,0.08501,-1.4494639999999999,-0.934158,-0.242592,-0.9188270000000001,0.5649270000000001,-0.118029,-0.999532,-1.188875,-0.814442,0.193302,-1.092954
1001_07,-0.155661,-0.678311,-1.097141,0.078813,-0.544,-0.506523,-0.462625,0.585272,-0.6994199999999999,1.0452059999999999,-0.636391,0.524169,-0.586527,-1.072135,0.228125,-0.384297,-1.165666,0.0246,-0.22379000000000002,-0.6702060000000001,-2.4914330000000002,-0.405878,-0.864132,-0.646143,-0.245633,-1.017793,-0.391448,0.7444,-1.189893,1.352109,0.408857,-0.24371700000000002,-0.013923,0.268444,-2.150547,-0.8532,-2.032406,-0.29889,-1.058825,-2.459738,-1.5354370000000002,-1.789816,-2.460471,-1.699138,-2.451324,2.146435,1.210919,1.6451790000000002,1.6054389999999998,1.901964,0.884807,1.4710290000000001,-0.30291999999999997,0.9726520000000001,0.647632,0.059986000000000005,0.024730000000000002,-0.125798,1.273996,1.053943,0.031642,0.411077,0.752112,0.35035900000000003
1001_08,0.109572,2.195998,2.2540310000000003,-0.48283100000000007,2.53254,0.795942,0.627584,0.026300999999999998,0.300281,-0.814631,-0.273338,0.696846,2.712279,1.495333,1.135316,-0.15955,-0.370137,-0.62502,0.087498,-0.010535,-0.432093,-0.025254,-0.13778900000000002,-0.656234,-1.4457520000000001,-1.3736,1.688292,-0.066291,2.683664,0.24860500000000002,0.650741,2.212133,1.945079,0.8488600000000001,0.9752190000000001,0.52664,0.8830100000000001,-0.027246,-0.21983000000000003,0.762537,-0.688999,0.209627,0.503912,0.376977,-0.009771,-1.610649,0.052823,-1.0818530000000002,-0.368647,-0.390063,-0.090958,-0.539395,1.194874,1.4231719999999999,2.922477,1.395047,1.277269,0.809501,1.35229,1.057072,2.502818,3.136083,2.6227560000000003,2.267026
1001_09,1.447319,-1.905716,-1.184576,1.314066,-1.31362,0.44844300000000004,0.822693,1.889118,0.24534699999999998,2.164645,0.527292,-0.418209,-1.958634,-0.12334300000000001,0.620838,-1.596438,-0.19706400000000002,2.307274,-1.2405950000000001,-1.238968,-0.8638629999999999,-1.714951,0.097954,-1.177348,0.022876,-0.7932680000000001,0.0707,-0.32063400000000003,-0.831358,0.305108,-1.560933,-0.424824,-1.815035,-1.608567,-1.7823080000000002,-2.803275,-0.404264,-2.3993580000000003,-2.508918,-2.102576,-2.534193,-2.334891,-1.76852,-1.8261009999999998,-1.875271,0.239398,-0.611992,0.017509,-0.318474,0.134178,-0.426084,-0.14156400000000002,-0.803463,0.578608,0.181922,0.374552,-0.540799,0.105396,-1.149276,-1.7128150000000002,0.8302129999999999,0.055858000000000005,-0.137298,-0.231046
1001_10,-1.888925,0.381129,1.317683,-0.31865,0.412625,1.1379860000000002,0.037047000000000004,1.345508,-0.107342,1.231069,-0.7728010000000001,0.648458,0.870452,0.443121,-2.510557,1.50763,2.050877,1.132915,0.297008,1.675934,3.7976160000000005,1.882132,-0.200742,0.8632709999999999,-0.229057,0.977735,-2.493661,-2.142969,-2.124692,-1.7021700000000002,0.7380260000000001,-2.100206,0.302985,0.8867360000000001,-0.709951,-1.25415,0.01797,-0.44522,-0.7384729999999999,-0.66951,-0.06773799999999999,-0.822067,-0.358669,-0.814971,-0.9227569999999999,1.396692,-0.106601,0.43905200000000005,0.41809799999999997,1.159778,0.17494200000000001,0.30131199999999997,-1.4094360000000001,-0.46844300000000005,-0.53095,-0.5574100000000001,-0.57191,-0.46488599999999997,0.8735209999999999,0.76867,0.5984109999999999,0.401548,0.512749,0.262873
